component_id,experiment_association,model_family,oof_artifacts,test_artifacts,model_artifacts,artifact_count,schema_or_arrays,sha256,pairing_status,duplicate_note,validation_protocol,ensemble_readiness
ETX-01-S44-V0918,component_family:etx,etx,artifacts/oof_ETX-01-S44-V0918.npz,unknown,artifacts/model_ETX-01-S44-V0918.pt,2,"arrays=user_id:(191025,):int64|cutoff:(191025,):<U10|z:(191025,):float32|y:(191025,):float32;unknown",438682474921d1982d513e9d0b5bbc95e340576f291a9e67169883872319d36b;037eef5f005cd52aaa9b88ca6e1a6f05e14ba80c769f2f5106f6ba012e8b4397,oof_only,unknown,unknown,potential_component_only_not_a_recommendation
ETX-01-S44-V1002,component_family:etx,etx,artifacts/oof_ETX-01-S44-V1002.npz,unknown,artifacts/model_ETX-01-S44-V1002.pt,2,"arrays=user_id:(193694,):int64|cutoff:(193694,):<U10|z:(193694,):float32|y:(193694,):float32;unknown",6625f8e25253b6128b7db1b42cc0f2dc2d3b5937cd29350f402dd334ed96a112;80d5fbdb5e6af69ee491de6c1df704273f8226faba3c3e35091de50f238fb722,oof_only,unknown,unknown,potential_component_only_not_a_recommendation
ETX-01-S44-V1016,component_family:etx,etx,artifacts/oof_ETX-01-S44-V1016.npz,unknown,unknown,1,"arrays=user_id:(197379,):int64|cutoff:(197379,):<U10|z:(197379,):float32|y:(197379,):float32",ea77e0b085a1d967b7af530f5b7dbd0009a141b06227b5cf1a5fdf1e7383d7f2,oof_only,unknown,unknown,potential_component_only_not_a_recommendation
ETX-AVG2,component_family:etx,etx,artifacts/oof_ETX-AVG2.npz,unknown,unknown,1,"arrays=user_id:(770616,):int64|cutoff:(770616,):<U10|z:(770616,):float32|y:(770616,):float32",ab36c9cf57d849f08bbd66f90abf59c80a2b0710a6cf5e021789ae1e9ce7868b,oof_only,unknown,unknown,potential_component_only_not_a_recommendation
ETX-AVG2-V0904,component_family:etx,etx,artifacts/oof_ETX-AVG2-V0904.npz,unknown,unknown,1,"arrays=user_id:(188518,):int64|cutoff:(188518,):<U10|z:(188518,):float32|y:(188518,):float32",dbd9d3c5bab2bc4b96ed7fa1148df3a9654cfbce1e147d0183706bf04ad60b20,oof_only,unknown,unknown,potential_component_only_not_a_recommendation
ETX-AVG2-V0918,component_family:etx,etx,artifacts/oof_ETX-AVG2-V0918.npz,unknown,unknown,1,"arrays=user_id:(191025,):int64|cutoff:(191025,):<U10|z:(191025,):float32|y:(191025,):float32",ed171395de9dde464f848e29f9821a5c05e41aa9a6211ce8b00ae3f794e74e00,oof_only,unknown,unknown,potential_component_only_not_a_recommendation
ETX-AVG2-V1002,component_family:etx,etx,artifacts/oof_ETX-AVG2-V1002.npz,unknown,unknown,1,"arrays=user_id:(193694,):int64|cutoff:(193694,):<U10|z:(193694,):float32|y:(193694,):float32",05c2b5a26f6d234fca6b956958395476a61394d7aaa3cc1a6db62769c4636bdd,oof_only,unknown,unknown,potential_component_only_not_a_recommendation
ETX-AVG2-V1016,component_family:etx,etx,artifacts/oof_ETX-AVG2-V1016.npz,unknown,unknown,1,"arrays=user_id:(197379,):int64|cutoff:(197379,):<U10|z:(197379,):float32|y:(197379,):float32",72b5335faa79c6104241638660a9ee5a310fd002c2cf5c6ee434358729464cbe,oof_only,unknown,unknown,potential_component_only_not_a_recommendation
ETX-AVG3,component_family:etx,etx,artifacts/oof_ETX-AVG3.npz,unknown,unknown,1,"arrays=user_id:(770616,):int64|cutoff:(770616,):<U10|z:(770616,):float32|y:(770616,):float32",890aef1a0967df5fb70b4546dadb77b70b4aafa08f4cae6a31a3a030f3e7bf2f,oof_only,unknown,unknown,potential_component_only_not_a_recommendation
ETX-AVG3-V0904,component_family:etx,etx,artifacts/oof_ETX-AVG3-V0904.npz,unknown,unknown,1,"arrays=user_id:(188518,):int64|cutoff:(188518,):<U10|z:(188518,):float32|y:(188518,):float32",85df4caa91dc10e3b635b9746ad32165c5788fc32b7a23b02054440c92c54332,oof_only,unknown,unknown,potential_component_only_not_a_recommendation
ETX-AVG3-V0918,component_family:etx,etx,artifacts/oof_ETX-AVG3-V0918.npz,unknown,unknown,1,"arrays=user_id:(191025,):int64|cutoff:(191025,):<U10|z:(191025,):float32|y:(191025,):float32",0fc1fb298c4242cb7cbbaf71b0cf3f3ba18defd5acef5ead6d16e0a95f4f86b5,oof_only,unknown,unknown,potential_component_only_not_a_recommendation
ETX-AVG3-V1002,component_family:etx,etx,artifacts/oof_ETX-AVG3-V1002.npz,unknown,unknown,1,"arrays=user_id:(193694,):int64|cutoff:(193694,):<U10|z:(193694,):float32|y:(193694,):float32",ee94855384ee8444ae0d6694d83a04f8f92c736f341caa55a62f398f313aeb2a,oof_only,unknown,unknown,potential_component_only_not_a_recommendation
ETX-AVG3-V1016,component_family:etx,etx,artifacts/oof_ETX-AVG3-V1016.npz,unknown,unknown,1,"arrays=user_id:(197379,):int64|cutoff:(197379,):<U10|z:(197379,):float32|y:(197379,):float32",87f895557bce82a098c3a470672ae72a04ab1d4f24890a4b11e02a3bea993a51,oof_only,unknown,unknown,potential_component_only_not_a_recommendation
ETX-CKPT1016-DC,component_family:etx,etx,unknown,artifacts/ztest_ETX-CKPT1016-DC.npy,unknown,1,"array=ztest_ETX-CKPT1016-DC:(250000,):float64",cdb8fe842e2c3407b809d2ab636970179100ffecff630ade6daecbbb6d869449,test_only,unknown,unknown,potential_component_only_not_a_recommendation
EXP-MIN,unknown,unknown,unknown,artifacts/ztest_EXP-MIN.npy,unknown,1,"array=ztest_EXP-MIN:(250000,):float64",aa50cdc6bf62a71bbd94d8d6a49aebe7638c51aa3856256eff38ef3ec3b960ab,test_only,unknown,unknown,potential_component_only_not_a_recommendation
EXP-SIM,unknown,unknown,unknown,artifacts/ztest_EXP-SIM.npy,unknown,1,"array=ztest_EXP-SIM:(250000,):float64",1dffe4db3f188954c8c101545c7573f7bbbb57bc38cf9f982d145d8ec27117fd,test_only,unknown,unknown,potential_component_only_not_a_recommendation
FINGERPRINT_EXP058:manifest,team_a:exp_058,unknown,unknown,unknown,research/strategies/results/FINGERPRINT_EXP058/model_manifest.json,1,keys=base|perm|real|same_rows_features_config,85877bc6a56f4c113bc2407b90e701a3f4a02bf6fabc187472731e05c69d3483,model_only,unknown,unknown,model_state_only
FNL-BASE-E3-L00-S42-V1016,component_family:fnl,fnl,artifacts/oof_FNL-BASE-E3-L00-S42-V1016.npz,unknown,artifacts/model_FNL-BASE-E3-L00-S42-V1016.pt,2,"arrays=user_id:(197379,):int64|cutoff:(197379,):<U10|z:(197379,):float32|y:(197379,):float32;unknown",e6795a1c290712a22142bdb939c7e0ba7e161f46ec5b58b9097fa0d34ffec8f5;f613bdab16aa6ba3c4a4aad5659d08506bd7e4028aa27b389b5eb5b085b4c57b,oof_only,unknown,unknown,potential_component_only_not_a_recommendation
FNL-BASE-L00-S42-V1016,component_family:fnl,fnl,artifacts/oof_FNL-BASE-L00-S42-V1016.npz,unknown,artifacts/model_FNL-BASE-L00-S42-V1016.pt,2,"arrays=user_id:(197379,):int64|cutoff:(197379,):<U10|z:(197379,):float32|y:(197379,):float32;unknown",412a723fba9c24f7e8e1847cc00ab1c4d3922c6e03846bd796ab908b8f878531;b1742912bcb9cc6e7d645776d41860481a0e838bf1d3b0255fc7a78974420fd0,oof_only,unknown,unknown,potential_component_only_not_a_recommendation
FNL-BASER2-L00-S42-V1016,component_family:fnl,fnl,artifacts/oof_FNL-BASER2-L00-S42-V1016.npz,unknown,artifacts/model_FNL-BASER2-L00-S42-V1016.pt,2,"arrays=user_id:(197379,):int64|cutoff:(197379,):<U10|z:(197379,):float32|y:(197379,):float32;unknown",b1ea78991380d5546d382a4711670f5483dd525380952eca00f12ee2d77a87a1;4a4e4546b4744e6d70aa5c7af8463202effabd76a186e01d6d22d054088647e4,oof_only,unknown,unknown,potential_component_only_not_a_recommendation
FNL-BUYCTRL-L10-S42-V1016,component_family:fnl,fnl,artifacts/oof_FNL-BUYCTRL-L10-S42-V1016.npz,unknown,artifacts/model_FNL-BUYCTRL-L10-S42-V1016.pt,2,"arrays=user_id:(197379,):int64|cutoff:(197379,):<U10|z:(197379,):float32|y:(197379,):float32;unknown",c6a9c41345ce51ff2d0a8b47c06a2449319d01c2632de4464ff0991a80b78515;896dab3c3545b0b551d7d74b58b8372f1d2340deb39703774808086e902b260e,oof_only,unknown,unknown,potential_component_only_not_a_recommendation
FNL-BUYCTRL-L30-S42-V1016,component_family:fnl,fnl,artifacts/oof_FNL-BUYCTRL-L30-S42-V1016.npz,unknown,artifacts/model_FNL-BUYCTRL-L30-S42-V1016.pt,2,"arrays=user_id:(197379,):int64|cutoff:(197379,):<U10|z:(197379,):float32|y:(197379,):float32;unknown",a96306d964a88872e7ad82e40c365c0b981edebb9e0685b3adfc2228ab187fe9;af36eaf134c34e57b2d7de1cbd1601e6109188d1603272be33b62ef8be968187,oof_only,unknown,unknown,potential_component_only_not_a_recommendation
FNL-CART-L10-S42-V1016,component_family:fnl,fnl,artifacts/oof_FNL-CART-L10-S42-V1016.npz,unknown,artifacts/model_FNL-CART-L10-S42-V1016.pt,2,"arrays=user_id:(197379,):int64|cutoff:(197379,):<U10|z:(197379,):float32|y:(197379,):float32;unknown",2af62afde76538fc924ef8bd4374c2fa5b06c1e2c7c62899d663035b5a0930ca;e5c1d6dd93587dde70d68ef20b7fac4176f369a48c4bf37aa4d6bb18973c1cf9,oof_only,unknown,unknown,potential_component_only_not_a_recommendation
FNL-CART-L30-S42-V1016,component_family:fnl,fnl,artifacts/oof_FNL-CART-L30-S42-V1016.npz,unknown,artifacts/model_FNL-CART-L30-S42-V1016.pt,2,"arrays=user_id:(197379,):int64|cutoff:(197379,):<U10|z:(197379,):float32|y:(197379,):float32;unknown",2f3385117ff2ce520fdce5ca426686a1fe9d4fd1def3b06ff4f860d986627292;62b2cd4243db63b198fd8cc0ca4719a2b74147efac10f59ffd382a189a050bd6,oof_only,unknown,unknown,potential_component_only_not_a_recommendation
FNL-FUNNEL-L10-S42-V1016,component_family:fnl,fnl,artifacts/oof_FNL-FUNNEL-L10-S42-V1016.npz,unknown,artifacts/model_FNL-FUNNEL-L10-S42-V1016.pt,2,"arrays=user_id:(197379,):int64|cutoff:(197379,):<U10|z:(197379,):float32|y:(197379,):float32;unknown",7924154b8ff3f48a8ce8634333653ac81b218fcb9eac9cecd90bbb51da0dd09b;aa3a416590a6779cb3105a6df14077bfb4be37a54f8c1ab0a63bd524e4c8ec6a,oof_only,unknown,unknown,potential_component_only_not_a_recommendation
FNL-FUNNEL-L30-S42-V1016,component_family:fnl,fnl,artifacts/oof_FNL-FUNNEL-L30-S42-V1016.npz,unknown,artifacts/model_FNL-FUNNEL-L30-S42-V1016.pt,2,"arrays=user_id:(197379,):int64|cutoff:(197379,):<U10|z:(197379,):float32|y:(197379,):float32;unknown",3ee86c2e211039c616f522e579c745859cba67a40dffdc4aedbc845e42da92f9;89d53e81322628a7db861ca2e5c36d0d9b252a8bc7ef99c6aca379b44bcb3923,oof_only,unknown,unknown,potential_component_only_not_a_recommendation
FRESH_CONTRAST_MOE,component_family:fresh;team_a:exp_040,fresh,artifacts/oof_FRESH_CONTRAST_MOE.npz,unknown,unknown,1,"arrays=uid:(770616,):int64|cutoff:(770616,):<U10|y:(770616,):float32|group:(770616,):int8|z_base:(770616,):float32|z_clean:(770616,):float32|z_vol:(770616,):float32|z_fresh:(770616,):float32|d_fresh:(770616,):float64|d_vol:(770616,):float64|w180:(770616,):float32|rec:(770616,):float32|fresh_processed_nested:(770616,):float64|vol_processed_nested:(770616,):float64",1fb3b8a2d0d77afd06bc529d69e32e07bd5f01060a775a7fc02fb65f6cb03cda,oof_only,unknown,unknown,potential_component_only_not_a_recommendation
GAP-DIST-K5-G030-S42,component_family:gap,gap,artifacts/oof_GAP-DIST-K5-G030-S42.npz,unknown,unknown,1,"arrays=user_id:(770616,):int64|cutoff:(770616,):<U10|z:(770616,):float32|y:(770616,):float32",f4377501da809a0800e68cfedc949f15b9ddb27cf1adbb1637a76ee0300e944a,oof_only,unknown,unknown,potential_component_only_not_a_recommendation
GAP-DIST-K5-G030-S42-R100,component_family:gap,gap,artifacts/oof_GAP-DIST-K5-G030-S42-R100.npz,unknown,unknown,1,"arrays=user_id:(770616,):int64|cutoff:(770616,):<U10|z:(770616,):float32|y:(770616,):float32",9c941520df5db48c9a6adfe48e8550bcb529bf6adbb72478957e8a56b2653def,oof_only,unknown,unknown,potential_component_only_not_a_recommendation
GAP-DIST-K5-G030-S42-R150,component_family:gap,gap,artifacts/oof_GAP-DIST-K5-G030-S42-R150.npz,unknown,unknown,1,"arrays=user_id:(770616,):int64|cutoff:(770616,):<U10|z:(770616,):float32|y:(770616,):float32",0990b39034e8de4b6d16913fdbdeff169ab3a166b6808d719dcefce85a108ac2,oof_only,unknown,unknown,potential_component_only_not_a_recommendation
GAP-DIST-K5-G030-S42-R200,component_family:gap,gap,artifacts/oof_GAP-DIST-K5-G030-S42-R200.npz,unknown,unknown,1,"arrays=user_id:(770616,):int64|cutoff:(770616,):<U10|z:(770616,):float32|y:(770616,):float32",f4377501da809a0800e68cfedc949f15b9ddb27cf1adbb1637a76ee0300e944a,oof_only,unknown,unknown,potential_component_only_not_a_recommendation
GAP-DIST-K5-G030-S42-R50,component_family:gap,gap,artifacts/oof_GAP-DIST-K5-G030-S42-R50.npz,unknown,unknown,1,"arrays=user_id:(770616,):int64|cutoff:(770616,):<U10|z:(770616,):float32|y:(770616,):float32",53d0de0b1b503f4ddce01a92371fc4eed99774c4e6fe2f916b465239f6b7b8ba,oof_only,unknown,unknown,potential_component_only_not_a_recommendation
GAP-DIST-K5-G060-S42,component_family:gap,gap,artifacts/oof_GAP-DIST-K5-G060-S42.npz,unknown,unknown,1,"arrays=user_id:(770616,):int64|cutoff:(770616,):<U10|z:(770616,):float32|y:(770616,):float32",4ee8e5b19855221023271c89bca653dfc68c9e985a4e79527efce0a6e7acffa5,oof_only,unknown,unknown,potential_component_only_not_a_recommendation
GAP-DIST-K5-G060-S42-R100,component_family:gap,gap,artifacts/oof_GAP-DIST-K5-G060-S42-R100.npz,unknown,unknown,1,"arrays=user_id:(770616,):int64|cutoff:(770616,):<U10|z:(770616,):float32|y:(770616,):float32",4d2dfd48dc5ff599af2c45042b464128d5481b6f054250cfc61638ab1790082b,oof_only,unknown,unknown,potential_component_only_not_a_recommendation
GAP-DIST-K5-G060-S42-R150,component_family:gap,gap,artifacts/oof_GAP-DIST-K5-G060-S42-R150.npz,unknown,unknown,1,"arrays=user_id:(770616,):int64|cutoff:(770616,):<U10|z:(770616,):float32|y:(770616,):float32",24158c35098e8a711051e17dcaf6ffa6866e61b70ff174cacc7043f4cbe6b87a,oof_only,unknown,unknown,potential_component_only_not_a_recommendation
GAP-DIST-K5-G060-S42-R200,component_family:gap,gap,artifacts/oof_GAP-DIST-K5-G060-S42-R200.npz,unknown,unknown,1,"arrays=user_id:(770616,):int64|cutoff:(770616,):<U10|z:(770616,):float32|y:(770616,):float32",4ee8e5b19855221023271c89bca653dfc68c9e985a4e79527efce0a6e7acffa5,oof_only,unknown,unknown,potential_component_only_not_a_recommendation
GAP-DIST-K5-G060-S42-R50,component_family:gap,gap,artifacts/oof_GAP-DIST-K5-G060-S42-R50.npz,unknown,unknown,1,"arrays=user_id:(770616,):int64|cutoff:(770616,):<U10|z:(770616,):float32|y:(770616,):float32",9cff89d1ca952398b9dde9b6f6fec2dc53a61b15735fc4bc3259f1db61e9af05,oof_only,unknown,unknown,potential_component_only_not_a_recommendation
GAP-DIST-K5-G120-S42,component_family:gap,gap,artifacts/oof_GAP-DIST-K5-G120-S42.npz,unknown,unknown,1,"arrays=user_id:(770616,):int64|cutoff:(770616,):<U10|z:(770616,):float32|y:(770616,):float32",e9c81713ad2777e8c85cb1243daa0b5ff8ebf46f4b349176301df2aa014fde52,oof_only,unknown,unknown,potential_component_only_not_a_recommendation
GAP-DIST-K5-G120-S42-R100,component_family:gap,gap,artifacts/oof_GAP-DIST-K5-G120-S42-R100.npz,unknown,unknown,1,"arrays=user_id:(770616,):int64|cutoff:(770616,):<U10|z:(770616,):float32|y:(770616,):float32",ab0b8165a65084222057144d575755d6b66520990c6d0eca89032763ab042a1e,oof_only,unknown,unknown,potential_component_only_not_a_recommendation
GAP-DIST-K5-G120-S42-R150,component_family:gap,gap,artifacts/oof_GAP-DIST-K5-G120-S42-R150.npz,unknown,unknown,1,"arrays=user_id:(770616,):int64|cutoff:(770616,):<U10|z:(770616,):float32|y:(770616,):float32",d39bec70e769eeab2a0eb1582b32034880d9792dfe941febaa0fb59bd27e304d,oof_only,unknown,unknown,potential_component_only_not_a_recommendation
GAP-DIST-K5-G120-S42-R200,component_family:gap,gap,artifacts/oof_GAP-DIST-K5-G120-S42-R200.npz,unknown,unknown,1,"arrays=user_id:(770616,):int64|cutoff:(770616,):<U10|z:(770616,):float32|y:(770616,):float32",e9c81713ad2777e8c85cb1243daa0b5ff8ebf46f4b349176301df2aa014fde52,oof_only,unknown,unknown,potential_component_only_not_a_recommendation
GAP-DIST-K5-G120-S42-R50,component_family:gap,gap,artifacts/oof_GAP-DIST-K5-G120-S42-R50.npz,unknown,unknown,1,"arrays=user_id:(770616,):int64|cutoff:(770616,):<U10|z:(770616,):float32|y:(770616,):float32",825a4596c9c16bf672ec7d1406f33df884fe2d7af5f92d77bedcb65940070cb9,oof_only,unknown,unknown,potential_component_only_not_a_recommendation
GAP-E02-K5-G030-S42,component_family:gap,gap,artifacts/oof_GAP-E02-K5-G030-S42.npz,unknown,unknown,1,"arrays=user_id:(770616,):int64|cutoff:(770616,):<U10|z:(770616,):float32|y:(770616,):float32",b71d9dcd693db4981c3cca24d2ffccff579e76ab126948a9830dd22340cda718,oof_only,unknown,unknown,potential_component_only_not_a_recommendation
GAP-E02-K5-G030-S42-R100,component_family:gap,gap,artifacts/oof_GAP-E02-K5-G030-S42-R100.npz,unknown,unknown,1,"arrays=user_id:(770616,):int64|cutoff:(770616,):<U10|z:(770616,):float32|y:(770616,):float32",ee90a63b53c01a9458a476db32abe54a8cd12bf9458ce9da9629172d1eec5c99,oof_only,unknown,unknown,potential_component_only_not_a_recommendation
GAP-E02-K5-G030-S42-R150,component_family:gap,gap,artifacts/oof_GAP-E02-K5-G030-S42-R150.npz,unknown,unknown,1,"arrays=user_id:(770616,):int64|cutoff:(770616,):<U10|z:(770616,):float32|y:(770616,):float32",0cfd48b93a92a584421e25f46f87e372b0d98965689faf5f6b28fa229a5ac04d,oof_only,unknown,unknown,potential_component_only_not_a_recommendation
GAP-E02-K5-G030-S42-R200,component_family:gap,gap,artifacts/oof_GAP-E02-K5-G030-S42-R200.npz,unknown,unknown,1,"arrays=user_id:(770616,):int64|cutoff:(770616,):<U10|z:(770616,):float32|y:(770616,):float32",21a033438209ed72dae65ba668f97bbc88b17502be3bc0586def0aa0c31ef7ae,oof_only,unknown,unknown,potential_component_only_not_a_recommendation
GAP-E02-K5-G030-S42-R250,component_family:gap,gap,artifacts/oof_GAP-E02-K5-G030-S42-R250.npz,unknown,unknown,1,"arrays=user_id:(770616,):int64|cutoff:(770616,):<U10|z:(770616,):float32|y:(770616,):float32",2a5d56aaaf35303274ccdfcbc910400a24cf6a7e773c7af00cdd0d6acc85b8c9,oof_only,unknown,unknown,potential_component_only_not_a_recommendation
GAP-E02-K5-G030-S42-R300,component_family:gap,gap,artifacts/oof_GAP-E02-K5-G030-S42-R300.npz,unknown,unknown,1,"arrays=user_id:(770616,):int64|cutoff:(770616,):<U10|z:(770616,):float32|y:(770616,):float32",b71d9dcd693db4981c3cca24d2ffccff579e76ab126948a9830dd22340cda718,oof_only,unknown,unknown,potential_component_only_not_a_recommendation
GAP-E02-K5-G030-S42-R50,component_family:gap,gap,artifacts/oof_GAP-E02-K5-G030-S42-R50.npz,unknown,unknown,1,"arrays=user_id:(770616,):int64|cutoff:(770616,):<U10|z:(770616,):float32|y:(770616,):float32",07e53efebd3ae6be2d280c1ee3ff99c3e388a61b0036c703c24bc2b14b229a49,oof_only,unknown,unknown,potential_component_only_not_a_recommendation
GAP-E02-K5-G030-S42-R75,component_family:gap,gap,artifacts/oof_GAP-E02-K5-G030-S42-R75.npz,unknown,unknown,1,"arrays=user_id:(770616,):int64|cutoff:(770616,):<U10|z:(770616,):float32|y:(770616,):float32",05115f2b6b6f60f5d48e306d94b43f4c0dc42c9eae69449365de52874fea2500,oof_only,unknown,unknown,potential_component_only_not_a_recommendation
GAP-E02-K5-G060-S42,component_family:gap,gap,artifacts/oof_GAP-E02-K5-G060-S42.npz,unknown,unknown,1,"arrays=user_id:(770616,):int64|cutoff:(770616,):<U10|z:(770616,):float32|y:(770616,):float32",33d0dff848a5f75c19fd368d8b82fd53707ed607cdb9e6de3af7b9a4c9d05006,oof_only,unknown,unknown,potential_component_only_not_a_recommendation
GAP-E02-K5-G060-S42-R100,component_family:gap,gap,artifacts/oof_GAP-E02-K5-G060-S42-R100.npz,unknown,unknown,1,"arrays=user_id:(770616,):int64|cutoff:(770616,):<U10|z:(770616,):float32|y:(770616,):float32",7483a359aef89d061bfe8cfcf405f64ca47f2ea2b9eb64b08ed50b5f1d5cdf18,oof_only,unknown,unknown,potential_component_only_not_a_recommendation
GAP-E02-K5-G060-S42-R150,component_family:gap,gap,artifacts/oof_GAP-E02-K5-G060-S42-R150.npz,unknown,unknown,1,"arrays=user_id:(770616,):int64|cutoff:(770616,):<U10|z:(770616,):float32|y:(770616,):float32",daf7100d5b8f0c0ca1b5196630c47148a9ef49ee2504564dcdb63c1f0dfdce65,oof_only,unknown,unknown,potential_component_only_not_a_recommendation
GAP-E02-K5-G060-S42-R200,component_family:gap,gap,artifacts/oof_GAP-E02-K5-G060-S42-R200.npz,unknown,unknown,1,"arrays=user_id:(770616,):int64|cutoff:(770616,):<U10|z:(770616,):float32|y:(770616,):float32",2c64c4bfea9fd59381f1cfde68d3054aa8ab8bb93bbfdacd69af4bccfaffb0d0,oof_only,unknown,unknown,potential_component_only_not_a_recommendation
GAP-E02-K5-G060-S42-R250,component_family:gap,gap,artifacts/oof_GAP-E02-K5-G060-S42-R250.npz,unknown,unknown,1,"arrays=user_id:(770616,):int64|cutoff:(770616,):<U10|z:(770616,):float32|y:(770616,):float32",9a8b0d110c77bca6f7a223905f5fbda8f1274eae343d2e6234452d7d07f71fa4,oof_only,unknown,unknown,potential_component_only_not_a_recommendation
GAP-E02-K5-G060-S42-R300,component_family:gap,gap,artifacts/oof_GAP-E02-K5-G060-S42-R300.npz,unknown,unknown,1,"arrays=user_id:(770616,):int64|cutoff:(770616,):<U10|z:(770616,):float32|y:(770616,):float32",33d0dff848a5f75c19fd368d8b82fd53707ed607cdb9e6de3af7b9a4c9d05006,oof_only,unknown,unknown,potential_component_only_not_a_recommendation
GAP-E02-K5-G060-S42-R50,component_family:gap,gap,artifacts/oof_GAP-E02-K5-G060-S42-R50.npz,unknown,unknown,1,"arrays=user_id:(770616,):int64|cutoff:(770616,):<U10|z:(770616,):float32|y:(770616,):float32",7115c3f43172ef6681c33f57620795f8bbaf03a3eeb5b5f1935095ac7e71c4f7,oof_only,unknown,unknown,potential_component_only_not_a_recommendation
GAP-E02-K5-G060-S42-R75,component_family:gap,gap,artifacts/oof_GAP-E02-K5-G060-S42-R75.npz,unknown,unknown,1,"arrays=user_id:(770616,):int64|cutoff:(770616,):<U10|z:(770616,):float32|y:(770616,):float32",152b93c36ac593358d71f4f5d2de602e15ef7473289f44dac090e8409d2c459e,oof_only,unknown,unknown,potential_component_only_not_a_recommendation
