source_path,artifact_type,experiment,description,git_repo,git_commit_if_known,used_by_final_solution,destination,sha256,status
C:\Users\Admin\Desktop\e-cup-research-clean\delivery\submission_STRONGEST_CURRENT_training_bundle_v2\docs\results\depth_dow_evidence.md,REPORT,,report: depth_dow_evidence.md,C:/Users/Admin/Desktop/e-cup-research-clean,80e911f6b3dae0bac66e6351af5b40b5e8132dc9,SUBMIT_STRONGEST55_TEAMB45,delivery/submission_STRONGEST_CURRENT_training_bundle_v2/docs/results/depth_dow_evidence.md,064cfe3331441aa8ada3bf37cd5d8c4bd6a61dd1dba618a805d15b472f8a53c2,FOUND
C:\Users\Admin\Desktop\e-cup-research-clean\delivery\submission_STRONGEST_CURRENT_training_bundle_v2\docs\results\lofo_slot.csv,UNKNOWN,,unknown: lofo_slot.csv,C:/Users/Admin/Desktop/e-cup-research-clean,80e911f6b3dae0bac66e6351af5b40b5e8132dc9,SUBMIT_STRONGEST55_TEAMB45,delivery/submission_STRONGEST_CURRENT_training_bundle_v2/docs/results/lofo_slot.csv,48b4abe6288826cce782884c6ac9e59b5c67e8458a4669571ba20c828394473f,PROVENANCE_INCOMPLETE
C:\Users\Admin\Desktop\e-cup-research-clean\delivery\submission_STRONGEST_CURRENT_training_bundle_v2\docs\results\regime_pairs.csv,UNKNOWN,,unknown: regime_pairs.csv,C:/Users/Admin/Desktop/e-cup-research-clean,80e911f6b3dae0bac66e6351af5b40b5e8132dc9,SUBMIT_STRONGEST55_TEAMB45,delivery/submission_STRONGEST_CURRENT_training_bundle_v2/docs/results/regime_pairs.csv,fe8328e2d747b609b95da9ccc5315d01bbf75fa7f622bcdeb965a909914c92b2,PROVENANCE_INCOMPLETE
C:\Users\Admin\Desktop\e-cup-research-clean\delivery\submission_STRONGEST_CURRENT_training_bundle_v2\docs\results\REPORT_STRONGEST_CURRENT.md,REPORT,,report: REPORT_STRONGEST_CURRENT.md,C:/Users/Admin/Desktop/e-cup-research-clean,80e911f6b3dae0bac66e6351af5b40b5e8132dc9,SUBMIT_STRONGEST55_TEAMB45,delivery/submission_STRONGEST_CURRENT_training_bundle_v2/docs/results/REPORT_STRONGEST_CURRENT.md,7a4f0ee0561248c8ce48b61b395fcc2b177a91a2779e053387af8d5c98ff66e2,FOUND
C:\Users\Admin\Desktop\e-cup-research-clean\delivery\submission_STRONGEST_CURRENT_training_bundle_v2\docs\results\summary.csv,UNKNOWN,,unknown: summary.csv,C:/Users/Admin/Desktop/e-cup-research-clean,80e911f6b3dae0bac66e6351af5b40b5e8132dc9,SUBMIT_STRONGEST55_TEAMB45,delivery/submission_STRONGEST_CURRENT_training_bundle_v2/docs/results/summary.csv,dd1cc93a56daf60d587007410f49a8661c4698a96ba541b22c180c55fb718f1c,PROVENANCE_INCOMPLETE
C:\Users\Admin\Desktop\e-cup-research-clean\delivery\submission_STRONGEST_CURRENT_training_bundle_v2\docs\STATE_SNAPSHOT.md,REPORT,,report: STATE_SNAPSHOT.md,C:/Users/Admin/Desktop/e-cup-research-clean,80e911f6b3dae0bac66e6351af5b40b5e8132dc9,SUBMIT_STRONGEST55_TEAMB45,delivery/submission_STRONGEST_CURRENT_training_bundle_v2/docs/STATE_SNAPSHOT.md,b8a5d420fac4b3289b7aed56de513a3f4056046ea908ec2fb78e17f804d606ff,FOUND
C:\Users\Admin\Desktop\e-cup-research-clean\delivery\submission_STRONGEST_CURRENT_training_bundle_v2\EXTENDED_MANIFEST.sha256,REPORT,,report: EXTENDED_MANIFEST.sha256,C:/Users/Admin/Desktop/e-cup-research-clean,80e911f6b3dae0bac66e6351af5b40b5e8132dc9,SUBMIT_STRONGEST55_TEAMB45,delivery/submission_STRONGEST_CURRENT_training_bundle_v2/EXTENDED_MANIFEST.sha256,77862f222016c35a99bb3bb8a58e3e7a023ba11059eb0800b86086e9b73afbe9,FOUND
C:\Users\Admin\Desktop\e-cup-research-clean\delivery\submission_STRONGEST_CURRENT_training_bundle_v2\MANIFEST.sha256,REPORT,,report: MANIFEST.sha256,C:/Users/Admin/Desktop/e-cup-research-clean,80e911f6b3dae0bac66e6351af5b40b5e8132dc9,SUBMIT_STRONGEST55_TEAMB45,delivery/submission_STRONGEST_CURRENT_training_bundle_v2/MANIFEST.sha256,4a769cac941a581fd192fa901c29ac701d5fd8346b242df940c36e0d73e55eee,FOUND
C:\Users\Admin\Desktop\e-cup-research-clean\delivery\submission_STRONGEST_CURRENT_training_bundle_v2\oof\EXP_037_STRONGEST_CURRENT.json,DUPLICATE,,experiment: EXP_037_STRONGEST_CURRENT.json; byte-identical to C:\Users\Admin\Desktop\e-cup-research-clean\baselines\manifests\EXP_037_STRONGEST_CURRENT.json,C:/Users/Admin/Desktop/e-cup-research-clean,80e911f6b3dae0bac66e6351af5b40b5e8132dc9,SUBMIT_STRONGEST55_TEAMB45,delivery/submission_STRONGEST_CURRENT_training_bundle_v2/oof/EXP_037_STRONGEST_CURRENT.json,7f1791cbad54fca2a46cff343eaad2a00e59ac7af282a14072fee63fc919a653,DUPLICATE_SHA256
C:\Users\Admin\Desktop\e-cup-research-clean\delivery\submission_STRONGEST_CURRENT_training_bundle_v2\oof\EXP_037_STRONGEST_CURRENT.parquet,DUPLICATE,,experiment: EXP_037_STRONGEST_CURRENT.parquet; byte-identical to C:\Users\Admin\Desktop\e-cup-research-clean\artifacts\oof\EXP_037_STRONGEST_CURRENT.parquet,C:/Users/Admin/Desktop/e-cup-research-clean,80e911f6b3dae0bac66e6351af5b40b5e8132dc9,SUBMIT_STRONGEST55_TEAMB45,delivery/submission_STRONGEST_CURRENT_training_bundle_v2/oof/EXP_037_STRONGEST_CURRENT.parquet,8ac8aebea5dd875a34f5ccfbcedbd6dc12be39147e29c9a5efae236d895b5c9d,DUPLICATE_SHA256
C:\Users\Admin\Desktop\e-cup-research-clean\delivery\submission_STRONGEST_CURRENT_training_bundle_v2\oof\oof_ETX-AVG3.npz,OOF,,oof: oof_ETX-AVG3.npz,C:/Users/Admin/Desktop/e-cup-research-clean,80e911f6b3dae0bac66e6351af5b40b5e8132dc9,SUBMIT_STRONGEST55_TEAMB45,delivery/submission_STRONGEST_CURRENT_training_bundle_v2/oof/oof_ETX-AVG3.npz,890aef1a0967df5fb70b4546dadb77b70b4aafa08f4cae6a31a3a030f3e7bf2f,FOUND
C:\Users\Admin\Desktop\e-cup-research-clean\delivery\submission_STRONGEST_CURRENT_training_bundle_v2\oof\oof_S1-DIST.npz,OOF,,oof: oof_S1-DIST.npz,C:/Users/Admin/Desktop/e-cup-research-clean,80e911f6b3dae0bac66e6351af5b40b5e8132dc9,SUBMIT_STRONGEST55_TEAMB45,delivery/submission_STRONGEST_CURRENT_training_bundle_v2/oof/oof_S1-DIST.npz,7ef1251928305bd80040a63723cf0a3669e8a37411664b26bf0c0777e8dd4c4e,FOUND
C:\Users\Admin\Desktop\e-cup-research-clean\delivery\submission_STRONGEST_CURRENT_training_bundle_v2\oof\oof_S1-E02.npz,OOF,,oof: oof_S1-E02.npz,C:/Users/Admin/Desktop/e-cup-research-clean,80e911f6b3dae0bac66e6351af5b40b5e8132dc9,SUBMIT_STRONGEST55_TEAMB45,delivery/submission_STRONGEST_CURRENT_training_bundle_v2/oof/oof_S1-E02.npz,2a8e543f4e5a2362eeaf2e8136d2f5204e4c2d83874276499711fd9dcac874ff,FOUND
C:\Users\Admin\Desktop\e-cup-research-clean\delivery\submission_STRONGEST_CURRENT_training_bundle_v2\oof\oof_S1-E03a.npz,OOF,,oof: oof_S1-E03a.npz,C:/Users/Admin/Desktop/e-cup-research-clean,80e911f6b3dae0bac66e6351af5b40b5e8132dc9,SUBMIT_STRONGEST55_TEAMB45,delivery/submission_STRONGEST_CURRENT_training_bundle_v2/oof/oof_S1-E03a.npz,38fb0270611250934130730f92b37345a982fcdaddda9d0b387e7878e0e6d525,FOUND
C:\Users\Admin\Desktop\e-cup-research-clean\delivery\submission_STRONGEST_CURRENT_training_bundle_v2\oof\oof_SEQ-AVG3.npz,OOF,,oof: oof_SEQ-AVG3.npz,C:/Users/Admin/Desktop/e-cup-research-clean,80e911f6b3dae0bac66e6351af5b40b5e8132dc9,SUBMIT_STRONGEST55_TEAMB45,delivery/submission_STRONGEST_CURRENT_training_bundle_v2/oof/oof_SEQ-AVG3.npz,8e8ec7907587406de1224555a42e11803b98f79492ac124b2fd136f6e8ac646c,FOUND
C:\Users\Admin\Desktop\e-cup-research-clean\delivery\submission_STRONGEST_CURRENT_training_bundle_v2\oof\report_ETX-AVG3.json,REPORT,,report: report_ETX-AVG3.json,C:/Users/Admin/Desktop/e-cup-research-clean,80e911f6b3dae0bac66e6351af5b40b5e8132dc9,SUBMIT_STRONGEST55_TEAMB45,delivery/submission_STRONGEST_CURRENT_training_bundle_v2/oof/report_ETX-AVG3.json,5306b972a23b16c237241901ed620fe57eb8d40d6cda38972fcbd7dab84792ce,FOUND
C:\Users\Admin\Desktop\e-cup-research-clean\delivery\submission_STRONGEST_CURRENT_training_bundle_v2\oof\report_SEQ-AVG3.json,REPORT,,report: report_SEQ-AVG3.json,C:/Users/Admin/Desktop/e-cup-research-clean,80e911f6b3dae0bac66e6351af5b40b5e8132dc9,SUBMIT_STRONGEST55_TEAMB45,delivery/submission_STRONGEST_CURRENT_training_bundle_v2/oof/report_SEQ-AVG3.json,910b773ffab4d219f9a931a22822921e561836d8fb254bb37536015cf70b4f6a,FOUND
C:\Users\Admin\Desktop\e-cup-research-clean\delivery\submission_STRONGEST_CURRENT_training_bundle_v2\OOF_REPRO_AUDIT.json,OOF,,oof: OOF_REPRO_AUDIT.json,C:/Users/Admin/Desktop/e-cup-research-clean,80e911f6b3dae0bac66e6351af5b40b5e8132dc9,SUBMIT_STRONGEST55_TEAMB45,delivery/submission_STRONGEST_CURRENT_training_bundle_v2/OOF_REPRO_AUDIT.json,77982d46fa52c7e61aac27d8b666a6e640b194298c9ba8848fbd5fed6cb086cc,FOUND
C:\Users\Admin\Desktop\e-cup-research-clean\delivery\submission_STRONGEST_CURRENT_training_bundle_v2\pipeline\artifacts\model_ETX-01-S42-TEST.pt,DUPLICATE,,model: model_ETX-01-S42-TEST.pt; byte-identical to C:\Users\Admin\Desktop\e-cup-research-clean\delivery\submission_STRONGEST_CURRENT_training_bundle_v2\artifacts\models\model_ETX-01-S42-TEST.pt,C:/Users/Admin/Desktop/e-cup-research-clean,80e911f6b3dae0bac66e6351af5b40b5e8132dc9,SUBMIT_STRONGEST55_TEAMB45,delivery/submission_STRONGEST_CURRENT_training_bundle_v2/pipeline/artifacts/model_ETX-01-S42-TEST.pt,bc8af886d1a4b5c81124211c8bac1d237b9987ec535faf009442526184b0937a,DUPLICATE_SHA256
C:\Users\Admin\Desktop\e-cup-research-clean\delivery\submission_STRONGEST_CURRENT_training_bundle_v2\pipeline\artifacts\model_ETX-01-S43-TEST.pt,DUPLICATE,,model: model_ETX-01-S43-TEST.pt; byte-identical to C:\Users\Admin\Desktop\e-cup-research-clean\delivery\submission_STRONGEST_CURRENT_training_bundle_v2\artifacts\models\model_ETX-01-S43-TEST.pt,C:/Users/Admin/Desktop/e-cup-research-clean,80e911f6b3dae0bac66e6351af5b40b5e8132dc9,SUBMIT_STRONGEST55_TEAMB45,delivery/submission_STRONGEST_CURRENT_training_bundle_v2/pipeline/artifacts/model_ETX-01-S43-TEST.pt,685c228b4089a4c2d7292bdd1ad17ee6a402366fd6c557d37d31f6a278c4b4b2,DUPLICATE_SHA256
C:\Users\Admin\Desktop\e-cup-research-clean\delivery\submission_STRONGEST_CURRENT_training_bundle_v2\pipeline\artifacts\model_ETX-01-S44-TEST.pt,DUPLICATE,,model: model_ETX-01-S44-TEST.pt; byte-identical to C:\Users\Admin\Desktop\e-cup-research-clean\delivery\submission_STRONGEST_CURRENT_training_bundle_v2\artifacts\models\model_ETX-01-S44-TEST.pt,C:/Users/Admin/Desktop/e-cup-research-clean,80e911f6b3dae0bac66e6351af5b40b5e8132dc9,SUBMIT_STRONGEST55_TEAMB45,delivery/submission_STRONGEST_CURRENT_training_bundle_v2/pipeline/artifacts/model_ETX-01-S44-TEST.pt,1a5b31e0687ac6cdbbbd4910f6924080f61f05b64b465b77fab7283e8479d7c4,DUPLICATE_SHA256
C:\Users\Admin\Desktop\e-cup-research-clean\delivery\submission_STRONGEST_CURRENT_training_bundle_v2\pipeline\artifacts\model_SEQ-C289-S43-TEST.pt,DUPLICATE,,model: model_SEQ-C289-S43-TEST.pt; byte-identical to C:\Users\Admin\Desktop\e-cup-research-clean\delivery\submission_STRONGEST_CURRENT_training_bundle_v2\artifacts\models\model_SEQ-C289-S43-TEST.pt,C:/Users/Admin/Desktop/e-cup-research-clean,80e911f6b3dae0bac66e6351af5b40b5e8132dc9,SUBMIT_STRONGEST55_TEAMB45,delivery/submission_STRONGEST_CURRENT_training_bundle_v2/pipeline/artifacts/model_SEQ-C289-S43-TEST.pt,b1383e13aee626ed93fcaa420b3a96bb03b929ed162e39c889b3524e9678ff2f,DUPLICATE_SHA256
C:\Users\Admin\Desktop\e-cup-research-clean\delivery\submission_STRONGEST_CURRENT_training_bundle_v2\pipeline\artifacts\model_SEQ-C289-S44-TEST.pt,DUPLICATE,,model: model_SEQ-C289-S44-TEST.pt; byte-identical to C:\Users\Admin\Desktop\e-cup-research-clean\delivery\submission_STRONGEST_CURRENT_training_bundle_v2\artifacts\models\model_SEQ-C289-S44-TEST.pt,C:/Users/Admin/Desktop/e-cup-research-clean,80e911f6b3dae0bac66e6351af5b40b5e8132dc9,SUBMIT_STRONGEST55_TEAMB45,delivery/submission_STRONGEST_CURRENT_training_bundle_v2/pipeline/artifacts/model_SEQ-C289-S44-TEST.pt,06b10e5469d4a9832726c905ce7e35ae4e3fcf7f5f9682ae283a6d7234a94051,DUPLICATE_SHA256
C:\Users\Admin\Desktop\e-cup-research-clean\delivery\submission_STRONGEST_CURRENT_training_bundle_v2\pipeline\artifacts\oof_S1-E10.npz,OOF,,oof: oof_S1-E10.npz,C:/Users/Admin/Desktop/e-cup-research-clean,80e911f6b3dae0bac66e6351af5b40b5e8132dc9,SUBMIT_STRONGEST55_TEAMB45,delivery/submission_STRONGEST_CURRENT_training_bundle_v2/pipeline/artifacts/oof_S1-E10.npz,b4e4327772c53c2b3efcac77d3c0d80c48d2e4bcd1ddb6326d1b319e4f230f5c,FOUND
C:\Users\Admin\Desktop\e-cup-research-clean\delivery\submission_STRONGEST_CURRENT_training_bundle_v2\pipeline\artifacts\oof_SEQ-D3A-S42-V1016.npz,OOF,,oof: oof_SEQ-D3A-S42-V1016.npz,C:/Users/Admin/Desktop/e-cup-research-clean,80e911f6b3dae0bac66e6351af5b40b5e8132dc9,SUBMIT_STRONGEST55_TEAMB45,delivery/submission_STRONGEST_CURRENT_training_bundle_v2/pipeline/artifacts/oof_SEQ-D3A-S42-V1016.npz,2c093e461e4e5c058a57275012e33d64a215fb859b97b59f4fd308feb5711b67,FOUND
C:\Users\Admin\Desktop\e-cup-research-clean\delivery\submission_STRONGEST_CURRENT_training_bundle_v2\pipeline\audit_dl_checkpoints.py,REPORT,,report: audit_dl_checkpoints.py,C:/Users/Admin/Desktop/e-cup-research-clean,80e911f6b3dae0bac66e6351af5b40b5e8132dc9,SUBMIT_STRONGEST55_TEAMB45,delivery/submission_STRONGEST_CURRENT_training_bundle_v2/pipeline/audit_dl_checkpoints.py,3eb72af12ffbbdb093721dd40eeae8292741cb37e715b8f50bf5a6ee8e56abd2,FOUND
C:\Users\Admin\Desktop\e-cup-research-clean\delivery\submission_STRONGEST_CURRENT_training_bundle_v2\pipeline\audit_oof.py,OOF,,oof: audit_oof.py,C:/Users/Admin/Desktop/e-cup-research-clean,80e911f6b3dae0bac66e6351af5b40b5e8132dc9,SUBMIT_STRONGEST55_TEAMB45,delivery/submission_STRONGEST_CURRENT_training_bundle_v2/pipeline/audit_oof.py,f2aae825c57dbc19ea77e3802491559da9b1ecb7441cabdcaba2bcebc02d6383,FOUND
C:\Users\Admin\Desktop\e-cup-research-clean\delivery\submission_STRONGEST_CURRENT_training_bundle_v2\pipeline\build_submission.py,REUSABLE_COMPONENT,,reusable component: build_submission.py,C:/Users/Admin/Desktop/e-cup-research-clean,80e911f6b3dae0bac66e6351af5b40b5e8132dc9,SUBMIT_STRONGEST55_TEAMB45,delivery/submission_STRONGEST_CURRENT_training_bundle_v2/pipeline/build_submission.py,ee01c71c675b7d353e796419a42cb6dbf558f332bb810c005936704275254ed1,FOUND
C:\Users\Admin\Desktop\e-cup-research-clean\delivery\submission_STRONGEST_CURRENT_training_bundle_v2\pipeline\create_extended_manifest.py,REPORT,,report: create_extended_manifest.py,C:/Users/Admin/Desktop/e-cup-research-clean,80e911f6b3dae0bac66e6351af5b40b5e8132dc9,SUBMIT_STRONGEST55_TEAMB45,delivery/submission_STRONGEST_CURRENT_training_bundle_v2/pipeline/create_extended_manifest.py,1dad2155916341a4f57578a15d910b302572233b4dff1b8483b8b7250af4d89b,FOUND
C:\Users\Admin\Desktop\e-cup-research-clean\delivery\submission_STRONGEST_CURRENT_training_bundle_v2\pipeline\data\processed\etx_ev_day_v1.npy,UNKNOWN,,unknown: etx_ev_day_v1.npy,C:/Users/Admin/Desktop/e-cup-research-clean,80e911f6b3dae0bac66e6351af5b40b5e8132dc9,SUBMIT_STRONGEST55_TEAMB45,delivery/submission_STRONGEST_CURRENT_training_bundle_v2/pipeline/data/processed/etx_ev_day_v1.npy,c35e5b176c042a5ecc190399775e499825ab6f47b24997961f947a2215ca9fe6,EXTERNAL_LARGE
C:\Users\Admin\Desktop\e-cup-research-clean\delivery\submission_STRONGEST_CURRENT_training_bundle_v2\pipeline\data\processed\etx_ev_ptr_v1.npy,UNKNOWN,,unknown: etx_ev_ptr_v1.npy,C:/Users/Admin/Desktop/e-cup-research-clean,80e911f6b3dae0bac66e6351af5b40b5e8132dc9,SUBMIT_STRONGEST55_TEAMB45,delivery/submission_STRONGEST_CURRENT_training_bundle_v2/pipeline/data/processed/etx_ev_ptr_v1.npy,2a8b1f92ec4e6d872edc2bc800d9c0d8d2e95665007352f5af4a77df106f08c3,PROVENANCE_INCOMPLETE
C:\Users\Admin\Desktop\e-cup-research-clean\delivery\submission_STRONGEST_CURRENT_training_bundle_v2\pipeline\data\processed\etx_ev_x_v1.npy,UNKNOWN,,unknown: etx_ev_x_v1.npy,C:/Users/Admin/Desktop/e-cup-research-clean,80e911f6b3dae0bac66e6351af5b40b5e8132dc9,SUBMIT_STRONGEST55_TEAMB45,delivery/submission_STRONGEST_CURRENT_training_bundle_v2/pipeline/data/processed/etx_ev_x_v1.npy,5047a8bee9a38c99354164bbe83171fbb32eeb42a33ee84668ad5d22344a05fd,EXTERNAL_LARGE
C:\Users\Admin\Desktop\e-cup-research-clean\delivery\submission_STRONGEST_CURRENT_training_bundle_v2\pipeline\data\processed\panel_20250403_b1.parquet,UNKNOWN,,unknown: panel_20250403_b1.parquet,C:/Users/Admin/Desktop/e-cup-research-clean,80e911f6b3dae0bac66e6351af5b40b5e8132dc9,SUBMIT_STRONGEST55_TEAMB45,delivery/submission_STRONGEST_CURRENT_training_bundle_v2/pipeline/data/processed/panel_20250403_b1.parquet,6f4f22a867f6ee69980e0674ef7844f5d2b946592d703c2023e55e54056cd9d9,EXTERNAL_RAW_OR_CACHE
C:\Users\Admin\Desktop\e-cup-research-clean\delivery\submission_STRONGEST_CURRENT_training_bundle_v2\pipeline\data\processed\panel_20250403_b3.parquet,UNKNOWN,,unknown: panel_20250403_b3.parquet,C:/Users/Admin/Desktop/e-cup-research-clean,80e911f6b3dae0bac66e6351af5b40b5e8132dc9,SUBMIT_STRONGEST55_TEAMB45,delivery/submission_STRONGEST_CURRENT_training_bundle_v2/pipeline/data/processed/panel_20250403_b3.parquet,0bd33dc5e602364d36ca4c091a2fc810914dd8ad16882b09d70aa552c8b116f2,EXTERNAL_RAW_OR_CACHE
C:\Users\Admin\Desktop\e-cup-research-clean\delivery\submission_STRONGEST_CURRENT_training_bundle_v2\pipeline\data\processed\panel_20250703_b1.parquet,UNKNOWN,,unknown: panel_20250703_b1.parquet,C:/Users/Admin/Desktop/e-cup-research-clean,80e911f6b3dae0bac66e6351af5b40b5e8132dc9,SUBMIT_STRONGEST55_TEAMB45,delivery/submission_STRONGEST_CURRENT_training_bundle_v2/pipeline/data/processed/panel_20250703_b1.parquet,69ece12a1dfe69030ade92baa098e613ed698be28c03eddbfc20648627c1106e,EXTERNAL_RAW_OR_CACHE
C:\Users\Admin\Desktop\e-cup-research-clean\delivery\submission_STRONGEST_CURRENT_training_bundle_v2\pipeline\data\processed\panel_20250703_b3.parquet,UNKNOWN,,unknown: panel_20250703_b3.parquet,C:/Users/Admin/Desktop/e-cup-research-clean,80e911f6b3dae0bac66e6351af5b40b5e8132dc9,SUBMIT_STRONGEST55_TEAMB45,delivery/submission_STRONGEST_CURRENT_training_bundle_v2/pipeline/data/processed/panel_20250703_b3.parquet,612b1c1be9fb913a4661d5b83aa0298fba5022b5534bb096fcda3c929b6d2e66,EXTERNAL_RAW_OR_CACHE
C:\Users\Admin\Desktop\e-cup-research-clean\delivery\submission_STRONGEST_CURRENT_training_bundle_v2\pipeline\data\processed\panel_20250724_b1.parquet,UNKNOWN,,unknown: panel_20250724_b1.parquet,C:/Users/Admin/Desktop/e-cup-research-clean,80e911f6b3dae0bac66e6351af5b40b5e8132dc9,SUBMIT_STRONGEST55_TEAMB45,delivery/submission_STRONGEST_CURRENT_training_bundle_v2/pipeline/data/processed/panel_20250724_b1.parquet,ef13f649f763e70435ec8366bc027ccafc209717833c9bfd72a6ba042812fb98,EXTERNAL_RAW_OR_CACHE
C:\Users\Admin\Desktop\e-cup-research-clean\delivery\submission_STRONGEST_CURRENT_training_bundle_v2\pipeline\data\processed\panel_20250731_b1.parquet,UNKNOWN,,unknown: panel_20250731_b1.parquet,C:/Users/Admin/Desktop/e-cup-research-clean,80e911f6b3dae0bac66e6351af5b40b5e8132dc9,SUBMIT_STRONGEST55_TEAMB45,delivery/submission_STRONGEST_CURRENT_training_bundle_v2/pipeline/data/processed/panel_20250731_b1.parquet,8883fedf7241d1a03be855eff87298b10308e91845e1aa757a33fef4bd822d39,EXTERNAL_RAW_OR_CACHE
C:\Users\Admin\Desktop\e-cup-research-clean\delivery\submission_STRONGEST_CURRENT_training_bundle_v2\pipeline\data\processed\panel_20250904_b1.parquet,UNKNOWN,,unknown: panel_20250904_b1.parquet,C:/Users/Admin/Desktop/e-cup-research-clean,80e911f6b3dae0bac66e6351af5b40b5e8132dc9,SUBMIT_STRONGEST55_TEAMB45,delivery/submission_STRONGEST_CURRENT_training_bundle_v2/pipeline/data/processed/panel_20250904_b1.parquet,6d7b6c1e6613b22943ab57f1407e12cebc18b814085768913a582f440a1cfd41,EXTERNAL_RAW_OR_CACHE
C:\Users\Admin\Desktop\e-cup-research-clean\delivery\submission_STRONGEST_CURRENT_training_bundle_v2\pipeline\data\processed\panel_20250904_b3.parquet,UNKNOWN,,unknown: panel_20250904_b3.parquet,C:/Users/Admin/Desktop/e-cup-research-clean,80e911f6b3dae0bac66e6351af5b40b5e8132dc9,SUBMIT_STRONGEST55_TEAMB45,delivery/submission_STRONGEST_CURRENT_training_bundle_v2/pipeline/data/processed/panel_20250904_b3.parquet,073490210893e762a19ea35f8ec2944f9c5e6e15f5cc059333da57a0f22dbd26,EXTERNAL_RAW_OR_CACHE
C:\Users\Admin\Desktop\e-cup-research-clean\delivery\submission_STRONGEST_CURRENT_training_bundle_v2\pipeline\data\processed\panel_20250911_b1.parquet,UNKNOWN,,unknown: panel_20250911_b1.parquet,C:/Users/Admin/Desktop/e-cup-research-clean,80e911f6b3dae0bac66e6351af5b40b5e8132dc9,SUBMIT_STRONGEST55_TEAMB45,delivery/submission_STRONGEST_CURRENT_training_bundle_v2/pipeline/data/processed/panel_20250911_b1.parquet,c6334450e39e808f473b6a6e077022dd4f0654831ac63f0e53a52046d9e0ff47,EXTERNAL_RAW_OR_CACHE
C:\Users\Admin\Desktop\e-cup-research-clean\delivery\submission_STRONGEST_CURRENT_training_bundle_v2\pipeline\data\processed\panel_20250918_b3.parquet,UNKNOWN,,unknown: panel_20250918_b3.parquet,C:/Users/Admin/Desktop/e-cup-research-clean,80e911f6b3dae0bac66e6351af5b40b5e8132dc9,SUBMIT_STRONGEST55_TEAMB45,delivery/submission_STRONGEST_CURRENT_training_bundle_v2/pipeline/data/processed/panel_20250918_b3.parquet,ebf2ca6d69bc5a2c7531cb18e7aaea9ecd1dd77289be53ce2cf7d9cf30eb1491,EXTERNAL_RAW_OR_CACHE
C:\Users\Admin\Desktop\e-cup-research-clean\delivery\submission_STRONGEST_CURRENT_training_bundle_v2\pipeline\data\processed\panel_20251002_b3.parquet,UNKNOWN,,unknown: panel_20251002_b3.parquet,C:/Users/Admin/Desktop/e-cup-research-clean,80e911f6b3dae0bac66e6351af5b40b5e8132dc9,SUBMIT_STRONGEST55_TEAMB45,delivery/submission_STRONGEST_CURRENT_training_bundle_v2/pipeline/data/processed/panel_20251002_b3.parquet,de29925f9f3b43bb3bc8d6dc465ca6a6fbe465b7335d52805358cab06e8e964e,EXTERNAL_RAW_OR_CACHE
C:\Users\Admin\Desktop\e-cup-research-clean\delivery\submission_STRONGEST_CURRENT_training_bundle_v2\pipeline\data\processed\panel_20251016_b1.parquet,UNKNOWN,,unknown: panel_20251016_b1.parquet,C:/Users/Admin/Desktop/e-cup-research-clean,80e911f6b3dae0bac66e6351af5b40b5e8132dc9,SUBMIT_STRONGEST55_TEAMB45,delivery/submission_STRONGEST_CURRENT_training_bundle_v2/pipeline/data/processed/panel_20251016_b1.parquet,247b38e1348a5409abf828cdca889b7c76a61587cfbb52ff983c6c9ee587850d,EXTERNAL_RAW_OR_CACHE
C:\Users\Admin\Desktop\e-cup-research-clean\delivery\submission_STRONGEST_CURRENT_training_bundle_v2\pipeline\data\processed\panel_20251016_b3.parquet,UNKNOWN,,unknown: panel_20251016_b3.parquet,C:/Users/Admin/Desktop/e-cup-research-clean,80e911f6b3dae0bac66e6351af5b40b5e8132dc9,SUBMIT_STRONGEST55_TEAMB45,delivery/submission_STRONGEST_CURRENT_training_bundle_v2/pipeline/data/processed/panel_20251016_b3.parquet,2d0e325b674c15981c4d268d68261a3877d2fa9fc722f9fd47eda19ba0c712f1,EXTERNAL_RAW_OR_CACHE
C:\Users\Admin\Desktop\e-cup-research-clean\delivery\submission_STRONGEST_CURRENT_training_bundle_v2\pipeline\data\processed\panel_20260213_b3.parquet,UNKNOWN,,unknown: panel_20260213_b3.parquet,C:/Users/Admin/Desktop/e-cup-research-clean,80e911f6b3dae0bac66e6351af5b40b5e8132dc9,SUBMIT_STRONGEST55_TEAMB45,delivery/submission_STRONGEST_CURRENT_training_bundle_v2/pipeline/data/processed/panel_20260213_b3.parquet,132e770db44ce11eb79913e4afb088c73a5714891c6a8de0b921abe61ac94cac,EXTERNAL_RAW_OR_CACHE
